------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, 2.4
EnvLogger Viewer version, 1.16
downloading device type, iphone
device, Laser Revolution
downloading mode, manual
------------------------------,--------------------
serial number, 04BB FA00 CD56 0D
custom name, SHe4fiddle
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 4809
time diff [logger-smartphone](sec), 92
lat, 22.317291
long, 114.228048
accuracy (m), 65.0
------------------------------,--------------------
time,temp
2021-08-27 14:04:06,22.0
2021-08-27 14:19:06,21.9
2021-08-27 14:34:06,21.7
2021-08-27 14:49:06,21.8
2021-08-27 15:04:06,21.9
2021-08-27 15:19:06,21.9
2021-08-27 15:34:06,21.8
2021-08-27 15:49:06,22.0
2021-08-27 16:04:06,21.9
2021-08-27 16:19:06,21.8
2021-08-27 16:34:06,21.6
2021-08-27 16:49:06,21.7
2021-08-27 17:04:06,21.8
2021-08-27 17:19:06,21.9
2021-08-27 17:34:06,21.8
2021-08-27 17:49:06,21.8
2021-08-27 18:04:06,21.7
2021-08-27 18:19:06,21.9
2021-08-27 18:34:06,21.9
2021-08-27 18:49:06,21.9
2021-08-27 19:04:06,22.1
2021-08-27 19:19:06,22.1
2021-08-27 19:34:06,22.0
2021-08-27 19:49:06,22.1
2021-08-27 20:04:06,22.1
2021-08-27 20:19:06,22.3
2021-08-27 20:34:06,22.3
2021-08-27 20:49:06,22.5
2021-08-27 21:04:06,22.6
2021-08-27 21:19:06,22.9
2021-08-27 21:34:06,22.9
2021-08-27 21:49:06,22.9
2021-08-27 22:04:06,22.9
2021-08-27 22:19:06,23.2
2021-08-27 22:34:06,23.0
2021-08-27 22:49:06,23.2
2021-08-27 23:04:06,23.5
2021-08-27 23:19:06,23.6
2021-08-27 23:34:06,24.1
2021-08-27 23:49:06,24.7
2021-08-28 00:04:06,25.1
2021-08-28 00:19:06,25.5
2021-08-28 00:34:06,26.0
2021-08-28 00:49:06,30.5
2021-08-28 01:04:06,35.6
2021-08-28 01:19:06,37.5
2021-08-28 01:34:06,39.0
2021-08-28 01:49:06,40.8
2021-08-28 02:04:06,40.6
2021-08-28 02:19:06,41.7
2021-08-28 02:34:06,42.2
2021-08-28 02:49:06,43.7
2021-08-28 03:04:06,43.5
2021-08-28 03:19:06,43.2
2021-08-28 03:34:06,45.1
2021-08-28 03:49:06,45.6
2021-08-28 04:04:06,45.5
2021-08-28 04:19:06,45.9
2021-08-28 04:34:06,45.3
2021-08-28 04:49:06,38.1
2021-08-28 05:04:06,33.6
2021-08-28 05:19:06,29.1
2021-08-28 05:34:06,26.9
2021-08-28 05:49:06,27.0
2021-08-28 06:04:06,28.3
2021-08-28 06:19:06,29.8
2021-08-28 06:34:06,30.2
2021-08-28 06:49:06,30.9
2021-08-28 07:04:06,36.5
2021-08-28 07:19:06,39.1
2021-08-28 07:34:06,40.8
2021-08-28 07:49:06,40.8
2021-08-28 08:04:06,38.6
2021-08-28 08:19:06,39.7
2021-08-28 08:34:06,37.8
2021-08-28 08:49:06,38.6
2021-08-28 09:04:06,35.8
2021-08-28 09:19:06,33.0
2021-08-28 09:34:06,31.0
2021-08-28 09:49:06,29.7
2021-08-28 10:04:06,28.6
2021-08-28 10:19:06,28.1
2021-08-28 10:34:06,27.7
2021-08-28 10:49:06,27.1
2021-08-28 11:04:06,26.8
2021-08-28 11:19:06,26.0
2021-08-28 11:34:06,25.4
2021-08-28 11:49:06,25.2
2021-08-28 12:04:06,24.8
2021-08-28 12:19:06,24.6
2021-08-28 12:34:06,24.5
2021-08-28 12:49:06,24.4
2021-08-28 13:04:06,24.2
2021-08-28 13:19:06,24.2
2021-08-28 13:34:06,24.1
2021-08-28 13:49:06,24.0
2021-08-28 14:04:06,24.1
2021-08-28 14:19:06,24.6
2021-08-28 14:34:06,24.8
2021-08-28 14:49:06,25.6
2021-08-28 15:04:06,25.9
2021-08-28 15:19:06,26.4
2021-08-28 15:34:06,26.9
2021-08-28 15:49:06,27.1
2021-08-28 16:04:06,27.3
2021-08-28 16:19:06,27.3
2021-08-28 16:34:06,27.4
2021-08-28 16:49:06,27.2
2021-08-28 17:04:06,27.2
2021-08-28 17:19:06,27.0
2021-08-28 17:34:06,27.0
2021-08-28 17:49:06,27.3
2021-08-28 18:04:06,27.1
2021-08-28 18:19:06,27.1
2021-08-28 18:34:06,26.9
2021-08-28 18:49:06,27.0
2021-08-28 19:04:06,26.8
2021-08-28 19:19:06,26.9
2021-08-28 19:34:06,27.3
2021-08-28 19:49:06,27.4
2021-08-28 20:04:06,27.3
2021-08-28 20:19:06,27.4
2021-08-28 20:34:06,27.2
2021-08-28 20:49:06,27.0
2021-08-28 21:04:06,27.1
2021-08-28 21:19:06,27.0
2021-08-28 21:34:06,27.1
2021-08-28 21:49:06,27.1
2021-08-28 22:04:06,27.1
2021-08-28 22:19:06,27.2
2021-08-28 22:34:06,27.2
2021-08-28 22:49:06,27.9
2021-08-28 23:04:06,28.6
2021-08-28 23:19:06,29.3
2021-08-28 23:34:06,29.7
2021-08-28 23:49:06,30.9
2021-08-29 00:04:06,30.0
2021-08-29 00:19:06,29.8
2021-08-29 00:34:06,28.6
2021-08-29 00:49:06,28.1
2021-08-29 01:04:06,26.9
2021-08-29 01:19:06,26.4
2021-08-29 01:34:06,26.6
2021-08-29 01:49:06,27.6
2021-08-29 02:04:06,30.0
2021-08-29 02:19:06,33.2
2021-08-29 02:34:06,32.8
2021-08-29 02:49:06,30.0
2021-08-29 03:04:06,26.7
2021-08-29 03:19:06,26.0
2021-08-29 03:34:06,25.4
2021-08-29 03:49:06,25.4
2021-08-29 04:04:06,25.4
2021-08-29 04:19:06,26.0
2021-08-29 04:34:06,26.0
2021-08-29 04:49:06,26.6
2021-08-29 05:04:06,26.6
2021-08-29 05:19:06,26.9
2021-08-29 05:34:06,26.6
2021-08-29 05:49:06,26.9
2021-08-29 06:04:06,27.9
2021-08-29 06:19:06,29.1
2021-08-29 06:34:06,29.8
2021-08-29 06:49:06,32.4
2021-08-29 07:04:06,32.1
2021-08-29 07:19:06,33.6
2021-08-29 07:34:06,34.2
2021-08-29 07:49:06,34.2
2021-08-29 08:04:06,32.7
2021-08-29 08:19:06,30.9
2021-08-29 08:34:06,31.1
2021-08-29 08:49:06,30.3
2021-08-29 09:04:06,29.7
2021-08-29 09:19:06,30.0
2021-08-29 09:34:06,29.6
2021-08-29 09:49:06,29.0
2021-08-29 10:04:06,28.6
2021-08-29 10:19:06,27.9
2021-08-29 10:34:06,27.5
2021-08-29 10:49:06,27.4
2021-08-29 11:04:06,27.0
2021-08-29 11:19:06,27.0
2021-08-29 11:34:06,27.0
2021-08-29 11:49:06,27.4
2021-08-29 12:04:06,27.1
2021-08-29 12:19:06,27.2
2021-08-29 12:34:06,27.0
2021-08-29 12:49:06,26.9
2021-08-29 13:04:06,26.8
2021-08-29 13:19:06,26.8
2021-08-29 13:34:06,26.7
2021-08-29 13:49:06,26.8
2021-08-29 14:04:06,26.9
2021-08-29 14:19:06,26.7
2021-08-29 14:34:06,26.6
2021-08-29 14:49:06,26.6
2021-08-29 15:04:06,26.5
2021-08-29 15:19:06,26.5
2021-08-29 15:34:06,26.5
2021-08-29 15:49:06,26.3
2021-08-29 16:04:06,26.3
2021-08-29 16:19:06,26.1
2021-08-29 16:34:06,26.0
2021-08-29 16:49:06,26.1
2021-08-29 17:04:06,26.3
2021-08-29 17:19:06,26.4
2021-08-29 17:34:06,26.4
2021-08-29 17:49:06,26.5
2021-08-29 18:04:06,26.3
2021-08-29 18:19:06,26.3
2021-08-29 18:34:06,26.4
2021-08-29 18:49:06,26.5
2021-08-29 19:04:06,25.9
2021-08-29 19:19:06,25.5
2021-08-29 19:34:06,25.3
2021-08-29 19:49:06,25.4
2021-08-29 20:04:06,25.5
2021-08-29 20:19:06,25.4
2021-08-29 20:34:06,25.2
2021-08-29 20:49:06,25.2
2021-08-29 21:04:06,25.1
2021-08-29 21:19:06,25.0
2021-08-29 21:34:06,24.7
2021-08-29 21:49:06,24.6
2021-08-29 22:04:06,24.7
2021-08-29 22:19:06,24.7
2021-08-29 22:34:06,25.0
2021-08-29 22:49:06,25.5
2021-08-29 23:04:06,26.1
2021-08-29 23:19:06,26.4
2021-08-29 23:34:06,27.8
2021-08-29 23:49:06,28.8
2021-08-30 00:04:06,28.4
2021-08-30 00:19:06,28.1
2021-08-30 00:34:06,30.2
2021-08-30 00:49:06,32.4
2021-08-30 01:04:06,39.7
2021-08-30 01:19:06,42.8
2021-08-30 01:34:06,38.2
2021-08-30 01:49:06,34.4
2021-08-30 02:04:06,42.9
2021-08-30 02:19:06,45.0
2021-08-30 02:34:06,47.5
2021-08-30 02:49:06,44.8
2021-08-30 03:04:06,46.9
2021-08-30 03:19:06,48.0
2021-08-30 03:34:06,48.2
2021-08-30 03:49:06,45.7
2021-08-30 04:04:06,44.9
2021-08-30 04:19:06,47.1
2021-08-30 04:34:06,46.9
2021-08-30 04:49:06,46.5
2021-08-30 05:04:06,45.4
2021-08-30 05:19:06,47.0
2021-08-30 05:34:06,47.0
2021-08-30 05:49:06,40.5
2021-08-30 06:04:06,32.5
2021-08-30 06:19:06,27.8
2021-08-30 06:34:06,30.0
2021-08-30 06:49:06,33.8
2021-08-30 07:04:06,32.9
2021-08-30 07:19:06,34.9
2021-08-30 07:34:06,39.7
2021-08-30 07:49:06,35.8
2021-08-30 08:04:06,35.4
2021-08-30 08:19:06,35.5
2021-08-30 08:34:06,33.5
2021-08-30 08:49:06,33.1
2021-08-30 09:04:06,32.1
2021-08-30 09:19:06,31.1
2021-08-30 09:34:06,30.1
2021-08-30 09:49:06,29.7
2021-08-30 10:04:06,29.2
2021-08-30 10:19:06,28.8
2021-08-30 10:34:06,28.1
2021-08-30 10:49:06,27.5
2021-08-30 11:04:06,26.9
2021-08-30 11:19:06,26.5
2021-08-30 11:34:06,26.1
2021-08-30 11:49:06,25.7
2021-08-30 12:04:06,25.5
2021-08-30 12:19:06,25.4
2021-08-30 12:34:06,25.2
2021-08-30 12:49:06,25.1
2021-08-30 13:04:06,24.9
2021-08-30 13:19:06,24.8
2021-08-30 13:34:06,24.7
2021-08-30 13:49:06,24.7
2021-08-30 14:04:06,24.6
2021-08-30 14:19:06,24.5
2021-08-30 14:34:06,24.5
2021-08-30 14:49:06,24.4
2021-08-30 15:04:06,24.5
2021-08-30 15:19:06,24.6
2021-08-30 15:34:06,24.5
2021-08-30 15:49:06,24.5
2021-08-30 16:04:06,24.4
2021-08-30 16:19:06,24.4
2021-08-30 16:34:06,24.6
2021-08-30 16:49:06,24.9
2021-08-30 17:04:06,24.7
2021-08-30 17:19:06,24.6
2021-08-30 17:34:06,24.6
2021-08-30 17:49:06,24.9
2021-08-30 18:04:06,24.9
2021-08-30 18:19:06,24.9
2021-08-30 18:34:06,25.1
2021-08-30 18:49:06,25.4
2021-08-30 19:04:06,25.3
2021-08-30 19:19:06,25.3
2021-08-30 19:34:06,25.0
2021-08-30 19:49:06,24.9
2021-08-30 20:04:06,24.9
2021-08-30 20:19:06,24.7
2021-08-30 20:34:06,24.7
2021-08-30 20:49:06,24.9
2021-08-30 21:04:06,25.1
2021-08-30 21:19:06,24.9
2021-08-30 21:34:06,24.9
2021-08-30 21:49:06,24.7
2021-08-30 22:04:06,24.5
2021-08-30 22:19:06,24.5
2021-08-30 22:34:06,24.5
2021-08-30 22:49:06,24.9
2021-08-30 23:04:06,25.6
2021-08-30 23:19:06,26.8
2021-08-30 23:34:06,27.1
2021-08-30 23:49:06,27.5
2021-08-31 00:04:06,27.4
2021-08-31 00:19:06,28.0
2021-08-31 00:34:06,29.3
2021-08-31 00:49:06,33.9
2021-08-31 01:04:06,38.2
2021-08-31 01:19:06,38.7
2021-08-31 01:34:06,36.3
2021-08-31 01:49:06,34.2
2021-08-31 02:04:06,33.3
2021-08-31 02:19:06,40.7
2021-08-31 02:34:06,39.7
2021-08-31 02:49:06,36.7
2021-08-31 03:04:06,35.0
2021-08-31 03:19:06,33.4
2021-08-31 03:34:06,33.9
2021-08-31 03:49:06,35.0
2021-08-31 04:04:06,35.1
2021-08-31 04:19:06,28.9
2021-08-31 04:34:06,27.1
2021-08-31 04:49:06,26.7
2021-08-31 05:04:06,26.8
2021-08-31 05:19:06,26.8
2021-08-31 05:34:06,26.6
2021-08-31 05:49:06,26.6
2021-08-31 06:04:06,27.1
2021-08-31 06:19:06,26.4
2021-08-31 06:34:06,27.0
2021-08-31 06:49:06,26.3
2021-08-31 07:04:06,26.2
2021-08-31 07:19:06,28.4
2021-08-31 07:34:06,28.6
2021-08-31 07:49:06,29.7
2021-08-31 08:04:06,30.3
2021-08-31 08:19:06,28.7
2021-08-31 08:34:06,30.6
2021-08-31 08:49:06,31.5
2021-08-31 09:04:06,28.4
2021-08-31 09:19:06,27.0
2021-08-31 09:34:06,26.7
2021-08-31 09:49:06,26.4
2021-08-31 10:04:06,26.1
2021-08-31 10:19:06,26.0
2021-08-31 10:34:06,25.7
2021-08-31 10:49:06,25.6
2021-08-31 11:04:06,25.5
2021-08-31 11:19:06,25.4
2021-08-31 11:34:06,25.3
2021-08-31 11:49:06,25.1
2021-08-31 12:04:06,25.1
2021-08-31 12:19:06,25.0
2021-08-31 12:34:06,25.0
2021-08-31 12:49:06,25.0
2021-08-31 13:04:06,24.9
2021-08-31 13:19:06,24.9
2021-08-31 13:34:06,24.8
2021-08-31 13:49:06,24.7
2021-08-31 14:04:06,24.7
2021-08-31 14:19:06,25.2
2021-08-31 14:34:06,25.2
2021-08-31 14:49:06,25.3
2021-08-31 15:04:06,25.4
2021-08-31 15:19:06,25.5
2021-08-31 15:34:06,25.3
2021-08-31 15:49:06,25.3
2021-08-31 16:04:06,25.3
2021-08-31 16:19:06,25.3
2021-08-31 16:34:06,25.5
2021-08-31 16:49:06,25.5
2021-08-31 17:04:06,25.6
2021-08-31 17:19:06,25.9
2021-08-31 17:34:06,25.9
2021-08-31 17:49:06,25.8
2021-08-31 18:04:06,25.8
2021-08-31 18:19:06,26.1
2021-08-31 18:34:06,25.8
2021-08-31 18:49:06,25.9
2021-08-31 19:04:06,25.8
2021-08-31 19:19:06,25.5
2021-08-31 19:34:06,25.4
2021-08-31 19:49:06,25.6
2021-08-31 20:04:06,25.5
2021-08-31 20:19:06,25.5
2021-08-31 20:34:06,25.3
2021-08-31 20:49:06,25.3
2021-08-31 21:04:06,25.2
2021-08-31 21:19:06,25.3
2021-08-31 21:34:06,25.4
2021-08-31 21:49:06,25.6
2021-08-31 22:04:06,25.6
2021-08-31 22:19:06,25.7
2021-08-31 22:34:06,25.8
2021-08-31 22:49:06,25.8
2021-08-31 23:04:06,26.0
2021-08-31 23:19:06,25.8
2021-08-31 23:34:06,26.3
2021-08-31 23:49:06,26.9
2021-09-01 00:04:06,27.7
2021-09-01 00:19:06,28.9
2021-09-01 00:34:06,28.6
2021-09-01 00:49:06,28.0
2021-09-01 01:04:06,26.5
2021-09-01 01:19:06,25.6
2021-09-01 01:34:06,25.6
2021-09-01 01:49:06,25.4
2021-09-01 02:04:06,27.1
2021-09-01 02:19:06,28.2
2021-09-01 02:34:06,27.4
2021-09-01 02:49:06,27.9
2021-09-01 03:04:06,28.4
2021-09-01 03:19:06,28.6
2021-09-01 03:34:06,29.2
2021-09-01 03:49:06,30.7
2021-09-01 04:04:06,32.0
2021-09-01 04:19:06,39.1
2021-09-01 04:34:06,40.3
2021-09-01 04:49:06,36.1
2021-09-01 05:04:06,30.7
2021-09-01 05:19:06,28.3
2021-09-01 05:34:06,28.9
2021-09-01 05:49:06,29.7
2021-09-01 06:04:06,29.3
2021-09-01 06:19:06,28.2
2021-09-01 06:34:06,30.0
2021-09-01 06:49:06,35.5
2021-09-01 07:04:06,36.3
2021-09-01 07:19:06,37.4
2021-09-01 07:34:06,37.5
2021-09-01 07:49:06,37.2
2021-09-01 08:04:06,37.0
2021-09-01 08:19:06,37.2
2021-09-01 08:34:06,36.7
2021-09-01 08:49:06,36.7
2021-09-01 09:04:06,36.3
2021-09-01 09:19:06,33.1
2021-09-01 09:34:06,29.6
2021-09-01 09:49:06,29.4
2021-09-01 10:04:06,28.7
2021-09-01 10:19:06,27.6
2021-09-01 10:34:06,27.7
2021-09-01 10:49:06,27.5
2021-09-01 11:04:06,27.5
2021-09-01 11:19:06,26.8
2021-09-01 11:34:06,26.4
2021-09-01 11:49:06,26.6
2021-09-01 12:04:06,26.6
2021-09-01 12:19:06,26.6
2021-09-01 12:34:06,26.6
2021-09-01 12:49:06,26.6
2021-09-01 13:04:06,26.6
2021-09-01 13:19:06,26.6
2021-09-01 13:34:06,26.3
2021-09-01 13:49:06,26.2
2021-09-01 14:04:06,26.3
2021-09-01 14:19:06,26.2
2021-09-01 14:34:06,26.4
2021-09-01 14:49:06,26.4
2021-09-01 15:04:06,26.4
2021-09-01 15:19:06,26.4
2021-09-01 15:34:06,26.3
2021-09-01 15:49:06,26.4
2021-09-01 16:04:06,26.5
2021-09-01 16:19:06,26.4
2021-09-01 16:34:06,26.4
2021-09-01 16:49:06,26.3
2021-09-01 17:04:06,26.1
2021-09-01 17:19:06,26.3
2021-09-01 17:34:06,26.1
2021-09-01 17:49:06,26.2
2021-09-01 18:04:06,26.3
2021-09-01 18:19:06,26.4
2021-09-01 18:34:06,26.4
2021-09-01 18:49:06,26.2
2021-09-01 19:04:06,26.2
2021-09-01 19:19:06,26.2
2021-09-01 19:34:06,26.3
2021-09-01 19:49:06,26.1
2021-09-01 20:04:06,26.1
2021-09-01 20:19:06,26.2
2021-09-01 20:34:06,26.4
2021-09-01 20:49:06,26.3
2021-09-01 21:04:06,26.2
2021-09-01 21:19:06,26.0
2021-09-01 21:34:06,26.1
2021-09-01 21:49:06,26.1
2021-09-01 22:04:06,26.2
2021-09-01 22:19:06,26.1
2021-09-01 22:34:06,26.3
2021-09-01 22:49:06,26.5
2021-09-01 23:04:06,26.5
2021-09-01 23:19:06,26.7
2021-09-01 23:34:06,26.8
2021-09-01 23:49:06,27.2
2021-09-02 00:04:06,27.3
2021-09-02 00:19:06,28.3
2021-09-02 00:34:06,29.0
2021-09-02 00:49:06,31.8
2021-09-02 01:04:06,32.9
2021-09-02 01:19:06,37.1
2021-09-02 01:34:06,37.3
2021-09-02 01:49:06,40.9
2021-09-02 02:04:06,42.3
2021-09-02 02:19:06,42.9
2021-09-02 02:34:06,43.6
2021-09-02 02:49:06,44.2
2021-09-02 03:04:06,44.4
2021-09-02 03:19:06,44.6
2021-09-02 03:34:06,45.1
2021-09-02 03:49:06,45.7
2021-09-02 04:04:06,46.9
2021-09-02 04:19:06,47.6
2021-09-02 04:34:06,48.1
2021-09-02 04:49:06,47.2
2021-09-02 05:04:06,47.6
2021-09-02 05:19:06,47.5
2021-09-02 05:34:06,47.1
2021-09-02 05:49:06,46.7
2021-09-02 06:04:06,46.5
2021-09-02 06:19:06,45.1
2021-09-02 06:34:06,45.2
2021-09-02 06:49:06,45.0
2021-09-02 07:04:06,44.3
2021-09-02 07:19:06,43.4
2021-09-02 07:34:06,42.8
2021-09-02 07:49:06,42.1
2021-09-02 08:04:06,41.4
2021-09-02 08:19:06,41.1
2021-09-02 08:34:06,41.0
2021-09-02 08:49:06,40.7
2021-09-02 09:04:06,38.4
2021-09-02 09:19:06,34.4
2021-09-02 09:34:06,33.3
2021-09-02 09:49:06,32.5
2021-09-02 10:04:06,31.5
2021-09-02 10:19:06,30.6
2021-09-02 10:34:06,29.8
2021-09-02 10:49:06,29.2
2021-09-02 11:04:06,28.5
2021-09-02 11:19:06,28.2
2021-09-02 11:34:06,27.7
2021-09-02 11:49:06,27.5
2021-09-02 12:04:06,27.2
2021-09-02 12:19:06,27.2
2021-09-02 12:34:06,26.8
2021-09-02 12:49:06,26.8
2021-09-02 13:04:06,26.8
2021-09-02 13:19:06,26.9
2021-09-02 13:34:06,26.9
2021-09-02 13:49:06,26.9
2021-09-02 14:04:06,27.1
2021-09-02 14:19:06,26.9
2021-09-02 14:34:06,26.9
2021-09-02 14:49:06,26.9
2021-09-02 15:04:06,26.9
2021-09-02 15:19:06,26.7
2021-09-02 15:34:06,26.7
2021-09-02 15:49:06,26.7
2021-09-02 16:04:06,26.7
2021-09-02 16:19:06,27.0
2021-09-02 16:34:06,27.3
2021-09-02 16:49:06,27.3
2021-09-02 17:04:06,27.1
2021-09-02 17:19:06,27.0
2021-09-02 17:34:06,26.9
2021-09-02 17:49:06,26.8
2021-09-02 18:04:06,26.9
2021-09-02 18:19:06,26.7
2021-09-02 18:34:06,26.8
2021-09-02 18:49:06,26.9
2021-09-02 19:04:06,26.6
2021-09-02 19:19:06,26.7
2021-09-02 19:34:06,26.8
2021-09-02 19:49:06,26.5
2021-09-02 20:04:06,26.6
2021-09-02 20:19:06,26.4
2021-09-02 20:34:06,26.1
2021-09-02 20:49:06,25.7
2021-09-02 21:04:06,26.9
2021-09-02 21:19:06,25.7
2021-09-02 21:34:06,25.8
2021-09-02 21:49:06,26.4
2021-09-02 22:04:06,26.5
2021-09-02 22:19:06,26.8
2021-09-02 22:34:06,26.3
2021-09-02 22:49:06,26.9
2021-09-02 23:04:06,27.4
2021-09-02 23:19:06,27.3
2021-09-02 23:34:06,27.2
2021-09-02 23:49:06,27.6
2021-09-03 00:04:06,28.5
2021-09-03 00:19:06,28.7
2021-09-03 00:34:06,29.4
2021-09-03 00:49:06,27.6
2021-09-03 01:04:06,27.6
2021-09-03 01:19:06,32.3
2021-09-03 01:34:06,35.9
2021-09-03 01:49:06,38.5
2021-09-03 02:04:06,40.0
2021-09-03 02:19:06,41.7
2021-09-03 02:34:06,39.6
2021-09-03 02:49:06,41.7
2021-09-03 03:04:06,42.5
2021-09-03 03:19:06,44.8
2021-09-03 03:34:06,40.1
2021-09-03 03:49:06,41.1
2021-09-03 04:04:06,42.2
2021-09-03 04:19:06,43.7
2021-09-03 04:34:06,43.8
2021-09-03 04:49:06,43.1
2021-09-03 05:04:06,41.2
2021-09-03 05:19:06,42.0
2021-09-03 05:34:06,40.4
2021-09-03 05:49:06,42.6
2021-09-03 06:04:06,41.6
2021-09-03 06:19:06,39.5
2021-09-03 06:34:06,40.9
2021-09-03 06:49:06,38.5
2021-09-03 07:04:06,39.7
2021-09-03 07:19:06,43.2
2021-09-03 07:34:06,42.7
2021-09-03 07:49:06,38.6
2021-09-03 08:04:06,40.8
2021-09-03 08:19:06,41.9
2021-09-03 08:34:06,41.3
2021-09-03 08:49:06,39.8
2021-09-03 09:04:06,36.3
2021-09-03 09:19:06,32.8
2021-09-03 09:34:06,32.3
2021-09-03 09:49:06,31.7
2021-09-03 10:04:06,30.9
2021-09-03 10:19:06,30.2
2021-09-03 10:34:06,29.8
2021-09-03 10:49:06,29.0
2021-09-03 11:04:06,28.3
2021-09-03 11:19:06,27.7
2021-09-03 11:34:06,27.3
2021-09-03 11:49:06,27.0
2021-09-03 12:04:06,26.9
2021-09-03 12:19:06,26.6
2021-09-03 12:34:06,26.6
2021-09-03 12:49:06,26.4
2021-09-03 13:04:06,26.4
2021-09-03 13:19:06,26.2
2021-09-03 13:34:06,26.2
2021-09-03 13:49:06,26.1
2021-09-03 14:04:06,26.1
2021-09-03 14:19:06,26.1
2021-09-03 14:34:06,26.0
2021-09-03 14:49:06,26.0
2021-09-03 15:04:06,25.9
2021-09-03 15:19:06,25.8
2021-09-03 15:34:06,25.9
2021-09-03 15:49:06,26.1
2021-09-03 16:04:06,26.3
2021-09-03 16:19:06,26.2
2021-09-03 16:34:06,26.5
2021-09-03 16:49:06,26.5
2021-09-03 17:04:06,26.7
2021-09-03 17:19:06,26.6
2021-09-03 17:34:06,26.8
2021-09-03 17:49:06,26.8
2021-09-03 18:04:06,26.7
2021-09-03 18:19:06,26.6
2021-09-03 18:34:06,26.4
2021-09-03 18:49:06,26.4
2021-09-03 19:04:06,26.2
2021-09-03 19:19:06,26.3
2021-09-03 19:34:06,26.5
2021-09-03 19:49:06,26.1
2021-09-03 20:04:06,26.4
2021-09-03 20:19:06,26.3
2021-09-03 20:34:06,26.1
2021-09-03 20:49:06,25.7
2021-09-03 21:04:06,25.6
2021-09-03 21:19:06,26.3
2021-09-03 21:34:06,27.8
2021-09-03 21:49:06,27.7
2021-09-03 22:04:06,27.8
2021-09-03 22:19:06,27.7
2021-09-03 22:34:06,27.7
2021-09-03 22:49:06,27.6
2021-09-03 23:04:06,27.9
2021-09-03 23:19:06,28.2
2021-09-03 23:34:06,28.3
2021-09-03 23:49:06,28.0
2021-09-04 00:04:06,28.0
2021-09-04 00:19:06,27.8
2021-09-04 00:34:06,28.0
2021-09-04 00:49:06,32.3
2021-09-04 01:04:06,29.4
2021-09-04 01:19:06,29.9
2021-09-04 01:34:06,32.6
2021-09-04 01:49:06,34.4
2021-09-04 02:04:06,35.9
2021-09-04 02:19:06,39.1
2021-09-04 02:34:06,40.4
2021-09-04 02:49:06,43.8
2021-09-04 03:04:06,42.3
2021-09-04 03:19:06,43.5
2021-09-04 03:34:06,46.6
2021-09-04 03:49:06,47.9
2021-09-04 04:04:06,42.5
2021-09-04 04:19:06,45.4
2021-09-04 04:34:06,44.3
2021-09-04 04:49:06,43.9
2021-09-04 05:04:06,45.3
2021-09-04 05:19:06,46.4
2021-09-04 05:34:06,43.1
2021-09-04 05:49:06,41.2
2021-09-04 06:04:06,41.6
2021-09-04 06:19:06,44.6
2021-09-04 06:34:06,45.4
2021-09-04 06:49:06,44.2
2021-09-04 07:04:06,40.1
2021-09-04 07:19:06,43.3
2021-09-04 07:34:06,41.1
2021-09-04 07:49:06,39.5
2021-09-04 08:04:06,38.8
2021-09-04 08:19:06,40.8
2021-09-04 08:34:06,40.7
2021-09-04 08:49:06,40.5
2021-09-04 09:04:06,36.0
2021-09-04 09:19:06,32.5
2021-09-04 09:34:06,31.9
2021-09-04 09:49:06,31.0
2021-09-04 10:04:06,30.6
2021-09-04 10:19:06,29.9
2021-09-04 10:34:06,29.0
2021-09-04 10:49:06,28.2
2021-09-04 11:04:06,27.8
2021-09-04 11:19:06,27.4
2021-09-04 11:34:06,27.2
2021-09-04 11:49:06,27.1
2021-09-04 12:04:06,26.9
2021-09-04 12:19:06,26.8
2021-09-04 12:34:06,26.7
2021-09-04 12:49:06,26.4
2021-09-04 13:04:06,26.6
2021-09-04 13:19:06,26.6
2021-09-04 13:34:06,26.8
2021-09-04 13:49:06,27.0
2021-09-04 14:04:06,27.2
2021-09-04 14:19:06,27.3
2021-09-04 14:34:06,27.4
2021-09-04 14:49:06,27.4
2021-09-04 15:04:06,27.3
2021-09-04 15:19:06,27.1
2021-09-04 15:34:06,27.4
2021-09-04 15:49:06,27.6
2021-09-04 16:04:06,27.8
2021-09-04 16:19:06,28.0
2021-09-04 16:34:06,28.0
2021-09-04 16:49:06,28.0
2021-09-04 17:04:06,28.0
2021-09-04 17:19:06,28.0
2021-09-04 17:34:06,27.9
2021-09-04 17:49:06,27.7
2021-09-04 18:04:06,27.6
2021-09-04 18:19:06,27.5
2021-09-04 18:34:06,27.4
2021-09-04 18:49:06,27.5
2021-09-04 19:04:06,27.4
2021-09-04 19:19:06,27.4
2021-09-04 19:34:06,27.0
2021-09-04 19:49:06,26.7
2021-09-04 20:04:06,26.4
2021-09-04 20:19:06,26.2
2021-09-04 20:34:06,26.0
2021-09-04 20:49:06,25.8
2021-09-04 21:04:06,25.8
2021-09-04 21:19:06,25.6
2021-09-04 21:34:06,25.7
2021-09-04 21:49:06,27.5
2021-09-04 22:04:06,26.4
2021-09-04 22:19:06,27.6
2021-09-04 22:34:06,27.5
2021-09-04 22:49:06,27.7
2021-09-04 23:04:06,28.0
2021-09-04 23:19:06,27.7
2021-09-04 23:34:06,28.2
2021-09-04 23:49:06,28.0
2021-09-05 00:04:06,28.0
